ID do hospede,Nome do hospede,Cidade,Bairro,Tipo de imovel,Preço,Minimo de noite,Numero de avaliações,Ultima avaliação,Avaliação por mês,contagem calculada de listagens de hospede,disponibilidade 365
4313126,Andy,Brooklyn,Bushwick,Entire home/apt,200,1,1,11/27/2015,2,2,0
4313126,Andy,Brooklyn,Bushwick,Entire home/apt,200,10,1,1/7/2016,2,2,0
9787825,Rebecca,Manhattan,Flatiron District,Entire home/apt,150,7,1,7/29/2017,4,1,0
46644337,Sha,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,2,53,6/22/2019,124,3,289
4900788,Jonathan,Manhattan,Chelsea,Entire home/apt,130,2,4,4/1/2016,10,1,0
43825074,Masud,Brooklyn,Cypress Hills,Entire home/apt,90,3,82,6/24/2019,183,3,351
914838,Lior,Manhattan,Hell's Kitchen,Entire home/apt,70,20,2,5/18/2018,6,7,341
17943391,Michael,Manhattan,Harlem,Entire home/apt,130,2,210,7/4/2019,473,2,237
46973966,Lorena,Manhattan,Harlem,Entire home/apt,249,7,107,6/23/2019,240,2,249
47731857,Gerard,Manhattan,Chelsea,Entire home/apt,500,2,2,2/8/2016,5,1,0
47705853,Katherine,Manhattan,Hell's Kitchen,Entire home/apt,169,1,66,8/28/2017,151,3,231
6615642,Derek,Brooklyn,Crown Heights,Entire home/apt,300,4,0,,,1,0
8167329,Katie,Manhattan,Hell's Kitchen,Entire home/apt,95,1,6,5/16/2016,14,1,0
47741973,Agnieszka,Manhattan,Upper East Side,Entire home/apt,120,3,1,11/10/2015,2,1,0
10621862,Shawn,Manhattan,Chelsea,Entire home/apt,180,4,13,6/26/2019,35,1,4
16176030,Amal,Queens,Ditmars Steinway,Entire home/apt,140,4,11,8/26/2017,25,1,38
9859148,Jacob,Manhattan,East Village,Entire home/apt,200,1,1,1/3/2016,2,1,0
8737065,Barbara And Dan,Manhattan,Upper West Side,Entire home/apt,250,7,0,,,1,0
17615713,Merrily,Brooklyn,Greenpoint,Entire home/apt,108,7,19,6/21/2019,43,1,21
47790612,Hannah,Manhattan,Harlem,Entire home/apt,85,1,0,,,1,0
47790995,Harman,Queens,Queens Village,Entire home/apt,75,5,85,5/25/2019,190,1,332
14340851,Sophia,Manhattan,Financial District,Entire home/apt,120,2,0,,,1,0
3129612,Jonathan,Manhattan,Upper East Side,Entire home/apt,275,30,4,8/20/2016,9,1,253
26474885,Alvaro,Brooklyn,Clinton Hill,Entire home/apt,350,3,0,,,1,0
7897952,Nima,Brooklyn,Gowanus,Entire home/apt,132,1,1,12/1/2015,2,1,0
1459609,Tift,Manhattan,Greenwich Village,Entire home/apt,150,7,0,,,1,0
39939246,Sara,Brooklyn,Clinton Hill,Entire home/apt,89,3,3,12/28/2017,7,1,0
47903548,Juan,Manhattan,Midtown,Entire home/apt,400,1,0,,,1,0
36430529,Bharathi,Manhattan,Hell's Kitchen,Entire home/apt,250,2,0,,,1,0
17634934,Zahra,Manhattan,Upper East Side,Entire home/apt,135,1,0,,,1,0
28570275,Brian,Manhattan,Chelsea,Entire home/apt,450,2,9,4/16/2018,23,1,0
47917120,Christina,Manhattan,East Harlem,Entire home/apt,80,2,2,10/9/2018,5,1,0
19648898,Debra,Manhattan,Harlem,Entire home/apt,90,3,1,6/12/2016,3,1,0
881301,Camillia,Brooklyn,Clinton Hill,Entire home/apt,145,3,3,6/17/2019,7,1,0
47932600,Marina,Queens,Rego Park,Entire home/apt,125,5,6,9/4/2018,16,1,157
8838044,Aaron,Brooklyn,South Slope,Entire home/apt,150,3,34,5/1/2019,77,1,0
47672228,Danielle,Brooklyn,Bushwick,Entire home/apt,125,1,9,7/23/2016,21,1,0
12864943,Tegan,Queens,Astoria,Entire home/apt,120,1,1,12/27/2015,2,2,0
47952362,Ys,Manhattan,Upper East Side,Entire home/apt,400,3,124,6/30/2019,282,1,245
2807798,Sean,Manhattan,Harlem,Entire home/apt,201,1,162,7/5/2019,446,2,73
47985489,Sam,Manhattan,Hell's Kitchen,Entire home/apt,199,2,5,5/19/2016,11,1,0
4031222,Romain,Manhattan,Upper West Side,Entire home/apt,185,5,14,4/21/2019,38,1,4
45168846,Hang,Brooklyn,Flatbush,Entire home/apt,89,1,0,,,1,0
45595980,Tny,Manhattan,Midtown,Entire home/apt,132,30,5,5/1/2019,13,12,220
42528111,Heejoo,Brooklyn,Greenpoint,Entire home/apt,125,2,0,,,1,0
47995413,Sethu,Brooklyn,Flatbush,Entire home/apt,100,1,10,7/17/2016,23,1,0
43538528,Andrea,Manhattan,Financial District,Entire home/apt,175,5,0,,,1,0
9419684,Mike,Manhattan,Hell's Kitchen,Entire home/apt,304,30,0,,,3,176
48007438,Daniel,Brooklyn,Bushwick,Entire home/apt,95,1,0,,,1,0
11013791,Guy,Brooklyn,Clinton Hill,Entire home/apt,100,30,4,7/25/2017,11,1,0
47743811,Fritz,Manhattan,Hell's Kitchen,Entire home/apt,300,2,8,5/27/2019,18,1,181
17051015,Kerry,Manhattan,Battery Park City,Entire home/apt,175,1,0,,,1,0
17507097,Ravi,Manhattan,Midtown,Entire home/apt,300,3,3,11/26/2017,7,1,0
24272490,Slavka,Manhattan,Midtown,Entire home/apt,179,1,9,9/11/2017,21,1,189
4396038,Egor,Manhattan,Morningside Heights,Entire home/apt,120,2,2,3/2/2018,5,1,0
20761853,Elena,Manhattan,Upper East Side,Entire home/apt,170,1,137,6/23/2019,306,2,289
2598539,Carol,Manhattan,Gramercy,Entire home/apt,120,1,206,6/23/2019,464,1,278
39768761,Latane,Brooklyn,Bushwick,Entire home/apt,110,2,50,12/25/2018,115,1,0
23267314,Millie,Manhattan,Hell's Kitchen,Entire home/apt,177,2,123,6/28/2019,281,2,261
46631730,Anne,Manhattan,Greenwich Village,Entire home/apt,325,2,9,11/3/2016,21,1,0
20694807,Alexandre,Manhattan,Upper West Side,Entire home/apt,150,6,1,1/1/2016,2,1,0
11120994,Christine,Manhattan,Upper West Side,Entire home/apt,150,1,0,,,1,0
30283594,Kara,Manhattan,Theater District,Entire home/apt,230,30,0,,,121,363
733282,Tabitha,Brooklyn,Carroll Gardens,Entire home/apt,250,28,4,7/21/2018,9,1,0
798653,Chrissy And Scott,Brooklyn,Williamsburg,Entire home/apt,119,1,7,4/11/2016,16,1,0
30283594,Kara,Manhattan,Theater District,Entire home/apt,239,30,0,,,121,363
1941852,Helga,Brooklyn,Crown Heights,Entire home/apt,80,1,17,8/30/2017,38,1,0
31537314,Katja,Manhattan,Upper West Side,Entire home/apt,250,5,12,6/15/2019,27,1,20
48078451,Mathew,Brooklyn,Williamsburg,Entire home/apt,125,3,93,6/30/2019,269,1,23
902703,Jessica,Brooklyn,Bushwick,Entire home/apt,150,5,30,5/14/2019,76,1,284
12587611,Logan,Manhattan,East Village,Entire home/apt,200,4,0,,,1,0
8996900,Kristine,Brooklyn,Kensington,Entire home/apt,150,4,1,12/2/2015,2,1,0
1974661,Em,Manhattan,East Village,Entire home/apt,299,1,177,6/22/2019,405,1,91
3509166,Anders,Manhattan,Hell's Kitchen,Entire home/apt,142,20,0,,,1,0
12780893,Jessica,Brooklyn,South Slope,Entire home/apt,150,1,0,,,1,0
48133396,Katherine,Brooklyn,Crown Heights,Entire home/apt,85,90,0,,,1,0
2801328,Ben,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,2,104,6/16/2019,238,2,155
2801328,Ben,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,2,122,7/4/2019,276,2,159
48161896,Kate,Manhattan,SoHo,Entire home/apt,78,5,2,5/22/2017,8,1,0
48169083,Rebekah,Brooklyn,Bay Ridge,Entire home/apt,110,1,0,,,1,0
2782391,Jeff,Manhattan,Hell's Kitchen,Entire home/apt,150,3,12,6/14/2019,27,2,1
46323876,Mario,Manhattan,East Village,Entire home/apt,199,2,1,11/28/2015,2,1,0
25687571,Jorge,Manhattan,East Village,Entire home/apt,125,2,15,12/3/2017,34,1,0
42047615,Jonathan & Nancy,Manhattan,Nolita,Entire home/apt,650,3,130,6/5/2019,311,2,235
1449710,Whitney,Manhattan,East Village,Entire home/apt,200,1,2,12/13/2015,5,1,0
48190744,Samantha,Manhattan,Gramercy,Entire home/apt,145,21,0,,,1,0
1747007,Hanson,Brooklyn,Bedford-Stuyvesant,Entire home/apt,98,14,9,6/4/2018,20,1,6
4835399,Felicia,Manhattan,Kips Bay,Entire home/apt,250,5,0,,,1,0
5603037,Anna,Manhattan,Lower East Side,Entire home/apt,250,13,9,4/23/2019,21,1,44
11607339,Nani,Brooklyn,Park Slope,Entire home/apt,130,2,4,12/31/2016,9,1,0
6640038,Kasia,Manhattan,East Village,Entire home/apt,350,3,0,,,1,0
43963802,Tanya,Manhattan,Harlem,Entire home/apt,465,3,46,6/29/2019,122,2,325
48244550,Janice,Manhattan,Upper East Side,Entire home/apt,126,1,3,6/4/2016,7,1,0
23429756,Maggie,Manhattan,Upper East Side,Entire home/apt,215,1,0,,,1,0
11797330,Casey,Manhattan,Upper East Side,Entire home/apt,139,3,18,7/25/2016,44,1,0
42064476,Marine,Manhattan,Upper East Side,Entire home/apt,200,1,9,10/13/2016,20,1,0
34734634,David,Manhattan,Upper West Side,Entire home/apt,200,6,0,,,1,0
48264527,Roberta,Manhattan,Upper West Side,Entire home/apt,40,1,1,3/31/2016,3,1,0
48261452,Carolina,Brooklyn,Bushwick,Entire home/apt,99,30,7,11/26/2017,16,1,0
4631581,Kim  And  Jordan,Brooklyn,Cobble Hill,Entire home/apt,185,2,3,10/16/2016,7,1,0
48277456,Mariya,Manhattan,Chelsea,Entire home/apt,200,7,0,,,1,0
48278499,Daniel,Manhattan,Upper East Side,Entire home/apt,140,1,0,,,1,0
1550888,Miss Carolyn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,94,30,3,12/3/2017,8,3,355
15895218,Amy,Brooklyn,Carroll Gardens,Entire home/apt,134,2,2,2/22/2016,5,2,0
4865452,Rj,Manhattan,Lower East Side,Entire home/apt,200,1,1,12/3/2015,2,1,0
1516920,Jonathan,Brooklyn,Greenpoint,Entire home/apt,115,1,1,12/27/2015,2,2,0
84320,Kevin,Manhattan,Lower East Side,Entire home/apt,245,10,6,1/3/2017,14,1,0
21893700,Ben,Manhattan,East Village,Entire home/apt,375,1,110,6/23/2019,247,1,134
7065964,Ashley,Brooklyn,Crown Heights,Entire home/apt,75,2,161,6/28/2019,365,1,183
6930315,Diana,Bronx,Concourse,Entire home/apt,159,1,0,,,1,0
48345272,Dino,Manhattan,Tribeca,Entire home/apt,425,5,1,1/1/2016,2,1,0
15815555,Meredith,Manhattan,West Village,Entire home/apt,200,1,0,,,1,0
48370995,James,Manhattan,NoHo,Entire home/apt,100,1,8,11/15/2016,19,1,0
9659504,Danny,Brooklyn,Williamsburg,Entire home/apt,165,4,10,7/31/2018,23,1,0
33377685,Jonathan,Manhattan,Hell's Kitchen,Entire home/apt,190,4,1,1/5/2016,2,1,0
48402458,Mo,Manhattan,Chinatown,Entire home/apt,190,2,119,6/23/2019,272,1,78
2754405,Janice,Brooklyn,Bedford-Stuyvesant,Entire home/apt,72,30,11,6/22/2019,26,1,251
43963802,Tanya,Manhattan,Harlem,Entire home/apt,230,3,52,6/4/2019,133,2,325
11241615,Faruk,Manhattan,East Harlem,Entire home/apt,250,5,33,5/14/2019,76,1,28
9226879,Christina,Manhattan,Midtown,Entire home/apt,140,4,1,1/10/2016,2,2,223
48423154,Evelyn,Brooklyn,Brighton Beach,Entire home/apt,85,5,0,,,1,0
28396398,Cy,Manhattan,East Village,Entire home/apt,99,30,0,,,1,0
48427159,Kyle,Manhattan,Lower East Side,Entire home/apt,200,3,0,,,1,0
1698259,Jeff,Brooklyn,Williamsburg,Entire home/apt,140,7,31,3/25/2019,72,1,209
17433287,Efrat,Brooklyn,Williamsburg,Entire home/apt,181,4,4,5/2/2017,9,2,188
6894897,Autumn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,2,166,7/1/2019,376,1,8
48431029,Kevin,Manhattan,Lower East Side,Entire home/apt,175,3,14,6/17/2019,186,1,51
45589955,Jacopo,Brooklyn,Crown Heights,Entire home/apt,100,6,1,1/7/2016,2,1,0
48356908,David  & Nancy,Brooklyn,Carroll Gardens,Entire home/apt,209,1,178,6/18/2019,447,1,228
25402037,Khaleed,Manhattan,Washington Heights,Entire home/apt,80,2,3,3/30/2016,7,1,0
1423321,Olivera,Manhattan,East Village,Entire home/apt,70,7,1,12/8/2015,2,1,0
20592462,Julia,Manhattan,Upper East Side,Entire home/apt,125,1,1,11/23/2015,2,1,0
2716515,Nick,Queens,Astoria,Entire home/apt,70,1,1,11/11/2015,2,1,0
1939202,Sarah,Brooklyn,Park Slope,Entire home/apt,200,8,2,6/7/2016,5,1,0
377783,Sandra,Manhattan,Harlem,Entire home/apt,100,30,3,7/22/2018,16,1,0
350553,Stav,Manhattan,Harlem,Entire home/apt,150,5,0,,,2,0
22308430,Benjamin,Queens,Jackson Heights,Entire home/apt,144,2,13,3/24/2019,30,1,288
11824700,Rachel,Manhattan,Lower East Side,Entire home/apt,220,2,3,12/23/2016,7,2,0
48511336,Peter,Manhattan,Upper West Side,Entire home/apt,200,5,5,8/18/2017,12,1,0
3311487,Scott,Brooklyn,Williamsburg,Entire home/apt,161,2,21,6/30/2019,48,3,2
6264251,Chris,Brooklyn,Williamsburg,Entire home/apt,110,2,24,10/13/2017,56,1,0
7992346,Nikali,Manhattan,Midtown,Entire home/apt,149,1,0,,,1,0
3716641,Ofer,Manhattan,Upper West Side,Entire home/apt,104,30,5,2/26/2017,13,8,156
5854655,Ian,Brooklyn,Williamsburg,Entire home/apt,200,1,1,1/1/2016,2,1,0
10621509,Taylor,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,5,12,6/15/2017,28,1,0
2539393,Sandy,Manhattan,West Village,Entire home/apt,400,1,3,11/27/2016,8,1,0
13031745,Madeline,Brooklyn,Williamsburg,Entire home/apt,98,4,3,3/23/2016,7,3,0
48532777,Alexander,Queens,Ditmars Steinway,Entire home/apt,89,1,16,12/31/2017,45,1,36
48534909,Despina,Queens,Astoria,Entire home/apt,99,4,4,1/4/2019,9,1,0
33281828,Vikram,Manhattan,Midtown,Entire home/apt,140,4,2,12/28/2015,5,1,0
10909829,Richelle And Pela,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4,76,6/25/2019,178,2,274
9038714,Elyssa,Brooklyn,Carroll Gardens,Entire home/apt,199,2,6,6/30/2019,140,1,73
34654571,Priyanka,Manhattan,Financial District,Entire home/apt,120,20,0,,,1,0
23716267,Michael,Manhattan,Hell's Kitchen,Entire home/apt,175,1,0,,,1,0
19195540,Dor,Manhattan,Lower East Side,Entire home/apt,300,3,25,6/24/2019,58,3,0
48576700,Ayanna,Brooklyn,Clinton Hill,Entire home/apt,170,2,127,5/29/2019,290,2,236
48577772,Ben,Manhattan,East Village,Entire home/apt,120,8,6,9/7/2017,14,1,0
4983133,Mo,Manhattan,Harlem,Entire home/apt,90,7,7,4/27/2019,16,1,269
812866,Vicki,Manhattan,Battery Park City,Entire home/apt,450,1,0,,,1,0
24708016,Clark,Manhattan,Upper West Side,Entire home/apt,170,3,11,8/19/2018,31,1,0
48593631,George,Brooklyn,Gowanus,Entire home/apt,139,3,10,9/7/2018,70,1,0
48593893,Alex,Manhattan,Midtown,Entire home/apt,250,2,10,5/24/2017,23,1,0
3843401,Chanel,Manhattan,Chelsea,Entire home/apt,150,1,1,11/17/2015,2,1,0
48601058,Marc,Manhattan,NoHo,Entire home/apt,296,2,24,6/23/2019,169,1,0
31668272,Ava,Manhattan,Little Italy,Entire home/apt,150,2,9,6/4/2019,141,1,89
48603884,Katherine,Bronx,Parkchester,Entire home/apt,139,3,30,5/21/2019,69,1,357
22157668,Sofi,Manhattan,Upper West Side,Entire home/apt,250,5,0,,,1,0
801176,Jenny,Manhattan,Greenwich Village,Entire home/apt,205,3,2,5/19/2016,5,1,0
943095,Talia,Brooklyn,Bushwick,Entire home/apt,90,2,2,7/20/2017,7,1,0
48618336,Yvonne,Queens,Astoria,Entire home/apt,65,30,32,9/23/2017,72,1,67
6452596,Juliana,Manhattan,Chinatown,Entire home/apt,250,2,1,11/28/2015,2,1,0
46638648,Geert,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140,29,12,8/20/2018,31,1,339
5993775,Vanessa K,Manhattan,Upper East Side,Entire home/apt,110,3,4,8/16/2016,9,1,0
32975805,Khalil,Manhattan,Murray Hill,Entire home/apt,200,2,0,,,1,0
149430,Tida,Manhattan,East Harlem,Entire home/apt,120,5,79,6/28/2019,182,2,307
6337128,Tara,Brooklyn,Greenpoint,Entire home/apt,120,4,0,,,1,0
48638439,Aston,Queens,Springfield Gardens,Entire home/apt,200,30,68,7/3/2019,166,2,365
48664130,Connor,Manhattan,Theater District,Entire home/apt,205,2,1,12/6/2015,2,1,0
7379511,Anhad,Manhattan,East Village,Entire home/apt,183,1,1,1/9/2016,2,1,0
27499750,Donovan,Brooklyn,Williamsburg,Entire home/apt,125,1,0,,,1,0
48674244,Jessica,Brooklyn,Sunset Park,Entire home/apt,90,14,7,8/31/2017,16,1,0
8237570,Akash,Brooklyn,Williamsburg,Entire home/apt,375,1,23,5/20/2018,52,2,364
13838573,Zachary Robert,Manhattan,Midtown,Entire home/apt,285,31,5,5/24/2016,12,1,365
6753765,Austin,Manhattan,East Village,Entire home/apt,285,4,1,1/3/2016,2,3,0
47581480,Alex,Manhattan,SoHo,Entire home/apt,175,4,0,,,1,0
15280538,Elisabeth,Manhattan,East Harlem,Entire home/apt,465,3,74,7/6/2019,167,1,62
6487616,Eli,Manhattan,Nolita,Entire home/apt,175,3,6,2/3/2016,14,1,0
48712266,Eka,Brooklyn,Greenpoint,Entire home/apt,165,5,201,6/27/2019,470,2,212
16098958,Jeremy & Laura,Manhattan,Upper West Side,Entire home/apt,156,30,1,8/31/2018,10,96,252
16098958,Jeremy & Laura,Manhattan,Upper West Side,Entire home/apt,191,30,0,,,96,341
9703540,Lucy,Brooklyn,Williamsburg,Entire home/apt,160,14,1,8/28/2016,3,1,0
14847501,Zachary,Manhattan,Hell's Kitchen,Entire home/apt,305,1,0,,,2,0
47730499,Katherine,Manhattan,East Village,Entire home/apt,200,1,52,6/30/2019,120,1,74
32812120,Bjorn,Brooklyn,Williamsburg,Entire home/apt,260,3,4,5/29/2017,11,2,0
35899921,Alexandra,Manhattan,Harlem,Entire home/apt,100,3,2,2/22/2016,5,1,0
48723057,Carlo,Manhattan,East Village,Entire home/apt,300,3,0,,,1,0
3732336,Moira,Brooklyn,Clinton Hill,Entire home/apt,127,1,7,7/23/2017,16,1,0
48489264,Claudio,Manhattan,Harlem,Entire home/apt,121,30,0,,,1,0
39694819,Montana,Manhattan,Chelsea,Entire home/apt,180,1,1,11/21/2015,2,1,0
10999333,Tam,Manhattan,Two Bridges,Entire home/apt,180,4,0,,,1,0
24530091,Jt,Manhattan,Greenwich Village,Entire home/apt,250,53,2,2/14/2018,5,1,365
20475463,Adam,Brooklyn,Greenpoint,Entire home/apt,100,5,3,6/3/2019,25,1,78
16098958,Jeremy & Laura,Manhattan,Upper West Side,Entire home/apt,175,30,0,,,96,265
16098958,Jeremy & Laura,Manhattan,Upper West Side,Entire home/apt,175,30,7,6/24/2019,18,96,280
381669,Ashley,Manhattan,East Village,Entire home/apt,190,4,10,12/28/2018,23,1,0
2743716,Spyridon,Brooklyn,Sunset Park,Entire home/apt,90,7,6,7/1/2018,17,1,0
48771768,Leo,Manhattan,Hell's Kitchen,Entire home/apt,160,2,143,7/5/2019,329,1,215
3414967,Thomas,Manhattan,Upper West Side,Entire home/apt,150,1,1,12/14/2015,2,1,0
48775347,Mathieu,Brooklyn,Fort Greene,Entire home/apt,325,3,16,4/20/2019,42,1,103
8712984,William,Brooklyn,Bushwick,Entire home/apt,99,3,9,6/4/2019,23,1,42
31368679,Brenda,Brooklyn,Williamsburg,Entire home/apt,280,1,13,10/29/2016,30,1,363
48784879,Olga,Manhattan,East Harlem,Entire home/apt,110,2,166,6/15/2019,378,1,229
48790146,Violet,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,2,127,6/17/2019,292,1,126
1442864,Alex,Manhattan,Greenwich Village,Entire home/apt,275,4,18,7/1/2019,190,1,85
2370614,Leslie,Brooklyn,Williamsburg,Entire home/apt,308,2,22,6/23/2019,55,1,109
1401316,Karoline,Brooklyn,South Slope,Entire home/apt,200,4,3,1/3/2016,7,1,0
7683847,David,Manhattan,Upper West Side,Entire home/apt,110,1,0,,,1,0
48249473,Marisol,Bronx,Kingsbridge,Entire home/apt,189,1,8,4/26/2019,22,2,354
492064,Melanie,Brooklyn,Clinton Hill,Entire home/apt,128,2,37,11/25/2018,84,1,0
1333485,Jenny,Brooklyn,Windsor Terrace,Entire home/apt,200,2,19,1/2/2017,45,1,0
14435697,Jacob,Brooklyn,Park Slope,Entire home/apt,120,14,0,,,1,0
37169371,Shannon,Manhattan,Inwood,Entire home/apt,69,1,1,11/27/2015,2,1,0
23850513,Fabiana,Manhattan,Morningside Heights,Entire home/apt,120,5,3,1/1/2017,7,1,0
48816743,Wesley,Brooklyn,Bedford-Stuyvesant,Entire home/apt,142,2,18,1/2/2017,44,1,0
17764174,Mike,Manhattan,Inwood,Entire home/apt,210,1,0,,,1,365
43864152,Kristina,Manhattan,West Village,Entire home/apt,300,2,3,10/24/2016,8,1,0
48823036,Fred,Manhattan,Midtown,Entire home/apt,180,1,156,6/27/2019,358,1,22
248490,Leecia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,83,5/31/2019,190,2,224
48854322,Yuna,Brooklyn,Bushwick,Entire home/apt,129,5,89,5/26/2019,202,2,72
12241602,Crystal,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,7,0,,,1,0
32725953,Andrew,Brooklyn,Williamsburg,Entire home/apt,100,4,0,,,1,0
48866651,Nissim,Manhattan,Hell's Kitchen,Entire home/apt,70,30,1,11/14/2018,13,5,365
48870194,Brad,Brooklyn,Bushwick,Entire home/apt,108,2,4,7/1/2016,9,1,0
23234988,Ann,Queens,Flushing,Entire home/apt,500,2,20,5/31/2019,85,6,243
13129524,Whitney,Manhattan,Upper West Side,Entire home/apt,275,1,4,6/26/2016,9,1,0
1601345,Sonia,Brooklyn,Williamsburg,Entire home/apt,289,3,128,6/21/2019,289,1,92
8012008,Sean,Manhattan,Kips Bay,Entire home/apt,125,2,0,,,1,0
1241420,Justin,Manhattan,Harlem,Entire home/apt,130,4,94,6/21/2019,220,1,27
48899736,Lindsay,Brooklyn,Boerum Hill,Entire home/apt,99,1,140,6/9/2019,320,1,363
48904356,Hasan,Manhattan,East Harlem,Entire home/apt,150,1,1,1/2/2016,2,1,0
5037211,Mariana,Brooklyn,Greenpoint,Entire home/apt,275,5,77,6/29/2019,189,2,6
48866651,Nissim,Manhattan,Hell's Kitchen,Entire home/apt,70,30,3,6/30/2018,7,5,339
4284267,Al,Manhattan,Theater District,Entire home/apt,185,3,177,6/22/2019,416,1,216
48943908,Aaron,Brooklyn,Clinton Hill,Entire home/apt,330,2,84,6/23/2019,203,1,327
15873085,Alana,Manhattan,Upper West Side,Entire home/apt,110,5,0,,,1,7
14266812,Rona,Manhattan,Upper East Side,Entire home/apt,450,1,0,,,1,0
48866651,Nissim,Manhattan,Hell's Kitchen,Entire home/apt,80,30,10,3/31/2019,24,5,357
48866651,Nissim,Manhattan,Hell's Kitchen,Entire home/apt,80,30,5,6/16/2018,12,5,365
48949937,Jocelyn,Manhattan,SoHo,Entire home/apt,310,3,117,6/22/2019,288,1,57
48866651,Nissim,Manhattan,Hell's Kitchen,Entire home/apt,70,30,5,1/27/2019,12,5,341
9703336,Jeff,Manhattan,Chelsea,Entire home/apt,325,1,2,1/3/2016,5,1,0
48970186,Margarita,Brooklyn,Carroll Gardens,Entire home/apt,155,4,128,5/26/2019,289,2,0
25406270,Dan,Manhattan,Hell's Kitchen,Entire home/apt,125,4,148,7/5/2019,369,1,129
34403316,Ben,Manhattan,East Harlem,Entire home/apt,145,1,152,6/21/2019,343,1,200
5855145,Edward,Queens,Ditmars Steinway,Entire home/apt,125,2,38,6/3/2019,87,2,330
48988714,Luigi,Brooklyn,Williamsburg,Entire home/apt,531,1,119,6/23/2019,271,3,353
48320077,Michael,Manhattan,East Village,Entire home/apt,199,1,81,7/6/2019,191,2,318
8604689,Emel,Manhattan,Upper East Side,Entire home/apt,214,3,151,6/26/2019,358,1,219
49011283,Murtaza,Manhattan,Kips Bay,Entire home/apt,70,3,0,,,1,0
7571483,Veronica,Brooklyn,Crown Heights,Entire home/apt,105,4,1,8/23/2016,3,1,0
49015331,Iradj,Manhattan,Hell's Kitchen,Entire home/apt,240,2,64,6/30/2019,168,2,262
33368633,John,Queens,Forest Hills,Entire home/apt,114,4,74,6/27/2019,169,2,350
49027658,Loretta,Brooklyn,Greenpoint,Entire home/apt,143,1,0,,,1,0
29408743,Monika,Brooklyn,Williamsburg,Entire home/apt,145,10,18,4/30/2019,43,1,157
1374432,Quentin,Manhattan,Upper West Side,Entire home/apt,150,2,51,6/15/2019,121,1,0
10240786,Sam,Brooklyn,Carroll Gardens,Entire home/apt,150,1,1,12/6/2015,2,1,0
5857948,Dimitrios,Manhattan,Chelsea,Entire home/apt,182,20,6,5/5/2019,17,1,32
42956813,Naomi,Manhattan,Upper East Side,Entire home/apt,175,1,15,9/5/2016,35,1,0
48890727,Ruth,Brooklyn,Carroll Gardens,Entire home/apt,525,4,11,10/9/2018,28,1,159
33580313,Kristina,Manhattan,Upper West Side,Entire home/apt,159,30,21,4/22/2018,48,1,141
15674613,Masha,Brooklyn,Bushwick,Entire home/apt,69,10,11,6/25/2017,27,1,226
48854322,Yuna,Brooklyn,Bushwick,Entire home/apt,115,4,132,6/25/2019,300,2,71
49083612,Joe,Manhattan,Upper East Side,Entire home/apt,209,1,116,6/23/2019,263,1,168
49090209,Jack,Manhattan,Greenwich Village,Entire home/apt,225,1,1,1/2/2016,2,1,0
10208450,Olai,Manhattan,SoHo,Entire home/apt,100,4,1,3/8/2016,2,1,0
49101398,Nicholas,Brooklyn,Gravesend,Entire home/apt,85,30,9,6/2/2019,21,3,216
43951918,Mian,Manhattan,Hell's Kitchen,Entire home/apt,280,4,0,,,1,0
49108001,Manne,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,2,180,6/18/2019,409,1,116
3394386,Kevin,Manhattan,Upper East Side,Entire home/apt,175,1,1,12/27/2015,2,1,0
